货物运输量计划编制依据：市场调查与预测资料；指令性计划任务；运输合同； 企业的生产能力。,市场调查与预测 指令性计划 运输合同 企业生产能力,10,货物|运输|量|计划|编制|依据|：|市场|调查|与|预测|资料|；|指令性|计划|任务|；|运输|合同|；| |企业|的|生产能力|。,n|vn|n|n|vn|n|w|n|vn|c|vn|n|w|n|n|n|w|vn|n|w|w|n|u|n|w,市场调查|与|预测| |指令性|计划| |运输|合同| |企业|生产能力,vn|c|vn|w|n|n|w|vn|n|w|n|n
车辆计划即企业计划期内的运输能力计划，主要是指合理确定货运车辆构成，保证有效利用车辆，并以最少的运力完成所提出的计划运输量。,计划期 运输能力计划 货运车辆 有效利用 运力 计划运输量,10,车辆|计划|即|企业|计划期|内|的|运输|能力|计划|，|主要|是|指|合理|确定|货运|车辆|构成|，|保证|有效|利用|车辆|，|并|以|最少|的|运力|完成|所|提出|的|计划|运输|量|。,n|n|v|n|n|f|u|vn|n|n|w|ad|v|v|ad|v|n|n|v|w|v|ad|v|n|w|c|p|a|u|n|v|u|v|u|n|vn|n|w,计划期| |运输|能力|计划| |货运|车辆| |有效|利用| |运力| |计划|运输|量,n|w|vn|n|n|w|n|n|w|ad|v|w|n|w|n|vn|n
车辆计划的编制：A 确定车辆数值：车辆数和吨位数；B确定车辆增减时间：均按“季中”确定。,车辆数值 车辆数 吨位数 车辆增减时间 季中,10,车辆|计划|的|编制|：|A| |确定|车辆|数值|：|车辆|数|和|吨位数|；|B|确定|车辆|增减|时间|：|均|按|“|季中|”|确定|。,n|n|u|vn|w|xc|w|v|n|n|w|n|n|c|n|w|xc|v|n|vn|n|w|d|p|w|n|w|v|w,车辆|数值| |车辆|数| |吨位数| |车辆|增减|时间| |季中,n|n|w|n|n|w|n|w|n|vn|n|w|n
车辆运用计划是货运企业在计划期内企业全部营运车辆运输生产能力利用程度的计划，是计划期内车辆的各项运用效率指标应达到的具体水平。,计划期 车辆运输生产能力 利用程度 车辆运用效率指标 水平,10,车辆|运用|计划|是|货运|企业|在|计划期|内|企业|全部|营运|车辆|运输|生产|能力|利用|程度|的|计划|，|是|计划期|内|车辆|的|各项|运用|效率|指标|应|达到|的|具体|水平|。,n|vn|n|v|n|n|p|n|f|n|n|vn|n|vn|vn|n|v|n|u|n|w|v|n|f|n|u|r|vn|n|n|v|v|u|a|n|w,计划期| |车辆|运输|生产|能力| |利用|程度| |车辆|运用|效率|指标| |水平,n|w|n|vn|vn|n|w|v|n|w|n|vn|n|n|w|n
车辆运用计划的编制：根据运输量计划、车辆计划来确定，是平衡运力与运量的主要依据之一；确定各项车辆运用效率指标值。,运输量 车辆计划 平衡 运力 运量 车辆运用效率指标值,10,车辆|运用|计划|的|编制|：|根据|运输|量|计划|、|车辆|计划|来|确定|，|是|平衡|运力|与|运量|的|主要|依据|之|一|；|确定|各项|车辆|运用|效率|指标|值|。,n|vn|n|u|vn|w|p|vn|n|n|w|n|n|v|v|w|v|a|n|c|n|u|a|n|u|m|w|v|r|n|vn|n|n|n|w,运输|量| |车辆|计划| |平衡| |运力| |运量| |车辆|运用|效率|指标|值,vn|n|w|n|n|w|an|w|n|w|vn|w|n|vn|n|n|n
车辆运用计划可采用逆编法，即以“需要”为出发点，通过既定的运输工作量来确定各项车辆运用效率指标必须达到的水平。,需要 运输工作量 车辆运用效率指标 水平,10,车辆|运用|计划|可|采用|逆编法|，|即|以|“|需要|”|为|出发点|，|通过|既定|的|运输工作量|来|确定|各项|车辆|运用|效率|指标|必须|达到|的|水平|。,n|vn|n|v|v|nz|w|v|p|w|v|w|v|n|w|p|v|u|n|v|v|r|n|vn|n|n|d|v|u|n|w,需要| |运输工作量| |车辆|运用|效率|指标| |水平,n|w|n|w|n|vn|n|n|w|n
车辆运行作业计划是为了完成企业运输生产计划和实现具体运输过程而编制的运输生产作业性质的计划，计划由生产调度部门编制。,企业运输生产计划 具体运输过程 生产调度部门,10,车辆|运行|作业|计划|是|为了|完成|企业|运输|生产|计划|和|实现|具体|运输|过程|而|编制|的|运输|生产|作业|性质|的|计划|，|计划|由|生产|调度|部门|编制|。,n|vn|vn|n|v|p|v|n|vn|vn|n|c|v|a|vn|n|c|v|u|vn|vn|vn|n|u|n|w|n|p|vn|vn|n|v|w,企业|运输|生产|计划| |具体|运输|过程| |生产|调度|部门,n|v|vn|n|w|a|vn|n|w|vn|vn|n
车辆运行作业计划的编制依据：车辆运用计划中车辆运用效率指标的要求；货源调查落实资料及货主的托运计划；道路通阻情况及近期天气预报；车辆保养修理作业计划及计划期的出车能力； 驾乘人员配备计划； 货物装卸现场及装卸能力的调查资料。,车辆运用效率指标 货源调查 托运计划 道路通阻 天气预报 车辆保养修理 计划期 出车能力  驾乘人员配备  货物装卸能力,10,车辆|运行|作业|计划|的|编制|依据|：|车辆|运用|计划|中|车辆|运用|效率|指标|的|要求|；|货源|调查|落实|资料|及|货主|的|托运|计划|；|道路|通|阻|情况|及|近期|天气|预报|；|车辆|保养|修理|作业|计划|及|计划期|的|出车|能力|；| |驾乘|人员|配备|计划|；| |货物|装卸|现场|及|装卸|能力|的|调查|资料|。,n|vn|vn|n|u|vn|n|w|n|vn|n|f|n|vn|n|n|u|n|w|n|vn|vn|n|c|n|u|vn|n|w|n|v|v|n|c|t|n|vn|w|n|vn|vn|vn|n|c|n|u|vn|n|w|w|vn|n|v|n|w|w|n|vn|s|c|vn|n|u|vn|n|w,车辆|运用|效率|指标| |货源|调查| |托运|计划| |道路通阻| |天气|预报| |车辆|保养|修理| |计划期| |出车|能力| | |驾乘|人员|配备| | |货物|装卸|能力,n|vn|n|n|w|n|vn|w|vn|n|w|nz|w|n|vn|w|n|vn|vn|w|n|w|vn|n|w|w|vn|n|v|w|w|n|vn|n
临时型的货运计划，有时也叫货运任务或货运订单。,货运任务 货运订单,10,临时型|的|货运|计划|，|有时|也|叫|货运|任务|或|货运|订单|。,a|u|n|n|w|d|d|v|n|n|c|n|n|w,货运|任务| |货运|订单,n|n|w|n|n
临时型的货运计划它的特点是运输任务下达给车队的时间很短，一般在两天以内，有时甚至只有几个小时。工作的重点在于与客户的沟通和协调。,运输任务 时间 沟通 协调,10,临时型|的|货运|计划|它|的|特点|是|运输|任务|下达|给|车队|的|时间|很|短|，|一般|在|两天以内|，|有时|甚至|只有|几个|小时|。|工作|的|重点|在于|与|客户|的|沟通|和|协调|。,a|u|n|n|r|u|n|v|vn|n|v|p|n|u|n|d|a|w|ad|p|TIME|w|d|d|v|m|n|w|n|u|n|v|p|n|u|vn|c|vn|w,运输|任务| |时间| |沟通| |协调,vn|n|w|n|w|vn|w|v
汽车运输过程一般必须包括以下工作环节：准备工作，向起运地点提供运输车辆； 装载工作，在起运点装货；运送工作，在路线上由运输车辆运送货物； 卸载工作，在到达地点（目的地）卸货。,准备工作 装载工作 运送工作 卸载工作,10,汽车|运输|过程|一般|必须|包括|以下|工作|环节|：|准备|工作|，|向|起运|地点|提供|运输|车辆|；| |装载|工作|，|在|起|运点|装货|；|运送|工作|，|在|路线|上|由|运输|车辆|运送|货物|；| |卸载|工作|，|在|到达|地点|（|目的地|）|卸货|。,n|vn|n|ad|d|v|f|vn|n|w|vn|n|w|p|vn|n|v|vn|n|w|w|vn|n|w|p|v|n|v|w|vn|n|w|p|n|f|p|vn|n|v|n|w|w|vn|n|w|p|vn|n|w|n|w|v|w,准备|工作| |装载|工作| |运送|工作| |卸载|工作,vn|n|w|vn|n|w|vn|n|w|vn|n
运次：完成了一个包括准备、装载、运送和卸载四个主要工作环节在内的一次完整循环的运输过程。运次的运输过程一般为整车运输。,准备 装载 运送 卸载 完整循环 运输过程 整车运输,10,运次|：|完成|了|一个|包括|准备|、|装载|、|运送|和|卸载|四个|主要|工作|环节|在内|的|一次|完整|循环|的|运输|过程|。|运次|的|运输|过程|一般|为|整车|运输|。,n|w|v|u|m|v|vn|w|vn|w|vn|c|v|m|a|n|n|d|u|m|a|vn|u|vn|n|w|n|u|vn|n|ad|v|n|vn|w,准备| |装载| |运送| |卸载| |完整|循环| |运输|过程| |整车|运输,v|w|vn|w|vn|w|vn|w|ad|v|w|vn|n|w|n|vn
单程（车次）：在完成运输工作的过程中，车辆自始点行驶到终点，中途为了部分货物的装卸而停歇，则这样的一个运输过程称为单程或车次。单程的运输过程一般为零担货运。,始点 终点 部分货物 装卸 停歇 零担货运,10,单程|（|车次|）|：|在|完成|运输工作|的|过程|中|，|车辆|自始|点|行驶|到|终点|，|中途|为了|部分|货物|的|装卸|而|停歇|，|则|这样|的|一个|运输|过程|称为|单程|或|车次|。|单程|的|运输|过程|一般|为|零担|货运|。,n|w|n|w|w|p|v|n|u|n|f|w|n|a|q|v|v|n|w|n|p|n|n|u|vn|c|v|w|c|r|u|m|vn|n|v|n|c|n|w|n|u|vn|n|ad|v|n|n|w,始点| |终点| |部分|货物| |装卸| |停歇| |零担|货运,vn|w|n|w|n|n|w|vn|w|v|w|n|n
周转：如果车辆在完成运输工作的过程中，又周期性地返回到第一个运次的起点，如图中的A点，那么这种过程称为周转。,周期性,10,周转|：|如果|车辆|在|完成|运输工作|的|过程|中|，|又|周期性|地|返回|到|第一个|运次|的|起点|，|如图|中|的|A|点|，|那么|这种|过程|称为|周转|。,vn|w|c|n|p|v|n|u|n|f|w|d|n|u|v|v|m|n|u|n|w|v|f|u|xc|n|w|c|r|n|v|vn|w,周期性,n
合理化运输表现在以下几方面：运输网络的合理配置；选择最佳的运输方式；提高运行效率；推进共同运输；采用各种现代运输方法，如多式联运、一贯托盘化、集装箱、散装化、智能化、门到门运输等。,运输网络 合理配置 运输方式 运行效率 共同运输 现代运输方法 多式联运 托盘化 集装箱 散装化 智能化 门到门运输,10,合理化|运输|表现|在|以下|几|方面|：|运输|网络|的|合理|配置|；|选择|最佳|的|运输|方式|；|提高|运行|效率|；|推进|共同|运输|；|采用|各种|现代|运输|方法|，|如|多式|联运|、|一贯|托|盘化|、|集装箱|、|散装化|、|智能化|、|门|到|门|运输|等|。,vn|vn|vn|p|f|m|n|w|vn|n|u|a|vn|w|v|a|u|vn|n|w|v|vn|n|w|v|a|vn|w|v|r|t|vn|n|w|v|a|vn|w|d|v|vn|w|n|w|vn|w|vn|w|n|v|n|vn|u|w,运输|网络| |合理|配置| |运输|方式| |运行|效率| |共同|运输| |现代|运输|方法| |多式|联运| |托盘化| |集装箱| |散装化| |智能化| |门|到|门|运输,vn|n|w|ad|v|w|vn|n|w|vn|n|w|ad|v|w|t|vn|n|w|a|vn|w|vn|w|n|w|vn|w|vn|w|n|v|n|v
货流也称物流，是指货物流动的数量与方向。,物流 货物流动 数量 方向,10,货流|也|称|物流|，|是|指|货物|流动|的|数量|与|方向|。,n|d|v|n|w|v|v|n|v|u|n|c|n|w,物流| |货物|流动| |数量| |方向,n|w|n|v|w|n|w|n
汽车的总质量，是指汽车装备齐全，并按规定装满货物时的重量。,装备齐全 装满货物 重量,10,汽车|的|总|质量|，|是|指|汽车|装备|齐全|，|并|按|规定|装满|货物|时|的|重量|。,n|u|a|n|w|v|v|n|n|a|w|c|p|n|v|n|n|u|n|w,装备|齐全| |装满|货物| |重量,n|a|w|v|n|w|n
汽车的装备质量，是指汽车在正常条件下准备行驶时（装备完整，各种油水添满后），尚未装载货物时的空车质量。,装备完整 装载货物 空车质量,10,汽车|的|装备|质量|，|是|指|汽车|在|正常|条件|下|准备|行驶|时|（|装备|完整|，|各种|油水|添|满|后|）|，|尚未|装载|货物|时|的|空|车|质量|。,n|u|n|n|w|v|v|n|p|a|n|f|v|v|n|w|n|a|w|r|n|v|a|f|w|w|d|v|n|n|u|a|n|n|w,装备|完整| |装载|货物| |空|车|质量,n|a|w|v|n|w|a|n|n
汽车的承载质量，是指汽车的总质量与汽车整备质量之差。它表示汽车可能载物的总质量，也就是汽车的有效装载能力。,汽车 总质量 汽车整备质量 总质量 有效装载能力,10,汽车|的|承载|质量|，|是|指|汽车|的|总|质量|与|汽车|整|备|质量|之|差|。|它|表示|汽车|可能|载物|的|总|质量|，|也|就是|汽车|的|有效|装载|能力|。,n|u|vn|n|w|v|v|n|u|a|n|p|n|ad|v|n|u|n|w|r|v|n|v|v|u|a|n|w|d|v|n|u|a|vn|n|w,汽车| |总|质量| |汽车|整备|质量| |总|质量| |有效|装载|能力,n|w|a|n|w|n|vn|n|w|a|n|w|a|vn|n
轴荷也称轴负荷、轴载质量，就是车轴所承受的载荷，也即汽车各轴对地面的垂直荷载。,负荷 车轴 载荷,10,轴荷|也|称|轴|负荷|、|轴|载|质量|，|就是|车轴|所|承受|的|载荷|，|也|即|汽车|各|轴|对|地面|的|垂直荷载|。,nz|d|v|n|n|w|n|v|n|w|v|n|u|v|u|n|w|d|v|n|r|n|p|n|u|nz|w,负荷| |车轴| |载荷,n|w|n|w|n
运输市场是运输服务提供者与运输服务需求者进行运输服务交换的场所。,运输服务 提供者 需求者 交换,10,运输|市场|是|运输|服务|提供者|与|运输|服务|需求者|进行|运输|服务|交换|的|场所|。,vn|n|v|vn|vn|n|p|vn|vn|n|v|vn|vn|vn|u|n|w,运输|服务| |提供者| |需求者| |交换,vn|vn|w|n|w|n|w|vn
道路货物运输市场具有以下特征：市场的非固定性；市场需求的多样性； 市场供给的分散性； 市场的供给与需求的不平衡性。,市场 非固定性 市场需求 多样性 市场供给 分散性 不平衡性,10,道路|货物|运输|市场|具有|以下|特征|：|市场|的|非固定性|；|市场|需求|的|多样性|；| |市场|供给|的|分散性|；| |市场|的|供给|与|需求|的|不|平衡性|。,n|n|vn|n|v|f|n|w|n|u|n|w|n|n|u|n|w|w|n|vn|u|n|w|w|n|u|vn|c|n|u|d|n|w,市场| |非|固定性| |市场|需求| |多样性| |市场|供给| |分散性| |不|平衡性,n|w|v|n|w|n|n|w|n|w|n|vn|w|n|w|d|n
在实践中，很多物流货运企业既不使用自己的汽车，也不租用别人的汽车，而是把货物运输交给专业的汽车承运人来完成，与其签订汽车货物运输合同，即运输外包。,货物运输 专业 汽车承运人 汽车货物运输合同 运输外包,10,在|实践|中|，|很多|物流|货运|企业|既不|使用|自己|的|汽车|，|也|不|租用|别人|的|汽车|，|而是|把|货物|运输|交给|专业|的|汽车|承运人|来|完成|，|与其|签订|汽车|货物|运输|合同|，|即|运输|外包|。,p|vn|f|w|a|n|n|n|d|v|r|u|n|w|d|d|v|r|u|n|w|v|p|n|vn|v|a|u|n|n|v|v|w|c|v|n|n|vn|n|w|v|vn|vn|w,货物|运输| |专业| |汽车承运人| |汽车|货物|运输|合同| |运输|外包,n|vn|w|n|w|nz|w|n|n|vn|n|w|vn|n
汽车运输调度员是：从事安排和实施汽车货运输计划的人员。,安排 实施 汽车货运输计划,10,汽车|运输|调度员|是|：|从事|安排|和|实施|汽车|货运输|计划|的|人员|。,n|vn|n|v|w|v|vn|c|v|n|n|n|u|n|w,安排| |实施| |汽车|货|运输|计划,vn|w|v|w|n|n|vn|n
运输调度就是：运输企业接到客户货运任务后，就要着手任务与人员的指派、安排车辆前往装货，并保证货物安全、及时送达。,客户 货运任务 任务 人员 指派 车辆 装货 货物安全 及时送达,10,运输|调度|就是|：|运输|企业|接到|客户|货运|任务|后|，|就要|着手|任务|与|人员|的|指派|、|安排|车辆|前往|装货|，|并|保证|货物|安全|、|及时|送达|。,vn|vn|v|w|vn|n|v|n|n|n|f|w|v|v|n|c|n|u|vn|w|v|n|v|vn|w|c|v|n|an|w|ad|v|w,客户| |货运|任务| |任务| |人员| |指派| |车辆| |装货| |货物|安全| |及时|送达,n|w|n|n|w|n|w|n|w|vn|w|n|w|vn|w|n|an|w|ad|v
运输调度的目的：为满足运输自身的客观要求，合理组织运输工作，提高运输能力和效率，节省运输成本，提高企业的经济效益。,满足 客观要求 运输工作 运输能力 运输效率 运输成本 经济效益,10,运输|调度|的|目的|：|为|满足|运输|自身|的|客观|要求|，|合理|组织|运输工作|，|提高|运输|能力|和|效率|，|节省|运输|成本|，|提高|企业|的|经济效益|。,vn|vn|u|n|w|p|v|v|r|u|a|n|w|ad|v|n|w|v|vn|n|c|n|w|v|vn|n|w|v|n|u|n|w,满足| |客观|要求| |运输工作| |运输|能力| |运输|效率| |运输|成本| |经济效益,v|w|a|n|w|n|w|vn|n|w|vn|n|w|vn|n|w|n
运输调度的一般原则：实现运输生产过程的连续性、协调性、均衡性。,连续性 协调性 均衡性,10,运输|调度|的|一般|原则|：|实现|运输|生产|过程|的|连续性|、|协调性|、|均衡性|。,vn|vn|u|a|n|w|v|vn|vn|n|u|n|w|n|w|n|w,连续性| |协调性| |均衡性,n|w|n|w|n
汽车运输调度员的职业功能及对应的工作内容主要包括：A.市场调查与预测分析。货主需求调查；货运车辆情况调查。B.编制运行计划。收集路况、车辆、货源信息；编排货物运输计划。C.实施运行计划。调整车辆；处理意外事件；组织货物运输。D.监督检查。查验证件；安全监督。E.信息资料管理。运输单证管理；整理数据。,组织货物运输 监督检查 信息资料 运输单证 数据,10,汽车|运输|调度员|的|职业|功能|及|对应|的|工作|内容|主要|包括|：|A|.|市场|调查|与|预测|分析|。|货主|需求|调查|；|货运|车辆|情况|调查|。|B|.|编制|运行|计划|。|收集|路况|、|车辆|、|货源|信息|；|编排|货物|运输|计划|。|C|.|实施|运行|计划|。|调整|车辆|；|处理|意外事件|；|组织|货物|运输|。|D|.|监督|检查|。|查验|证件|；|安全|监督|。|E|.|信息|资料|管理|。|运输|单证|管理|；|整理|数据|。,n|vn|n|u|n|n|c|v|u|n|n|ad|v|w|xc|w|n|vn|c|vn|vn|w|n|n|vn|w|n|n|n|v|w|xc|w|v|vn|n|w|vn|n|w|n|w|n|n|w|v|n|vn|n|w|xc|w|v|vn|n|w|v|n|w|v|n|w|v|n|vn|w|xc|w|v|vn|w|v|n|w|an|vn|w|xc|w|n|n|vn|w|vn|n|vn|w|v|n|w,组织|货物|运输| |监督|检查| |信息|资料| |运输|单证| |数据,v|n|vn|w|vn|vn|w|n|n|w|vn|n|w|n
货物运输作业的模式：使用自有运力还是外部运力。,自有运力 外部运力,10,货物|运输|作业|的|模式|：|使用|自有|运力|还是|外部|运力|。,n|vn|n|u|n|w|v|a|n|v|f|n|w,自有|运力| |外部|运力,a|n|w|f|n
运输线路选择：只有一个装货点和一个卸货点的线路安排；有一个装货点但有多个卸货点的路线选择。,装货点 卸货点 线路安排 路线选择,10,运输|线路|选择|：|只有|一个|装货|点|和|一个|卸货|点|的|线路|安排|；|有|一个|装货|点|但|有|多|个|卸货|点|的|路线|选择|。,vn|n|vn|w|v|m|vn|n|c|m|vn|n|u|n|vn|w|v|m|vn|n|c|v|a|q|vn|n|u|n|vn|w,装货|点| |卸货|点| |线路|安排| |路线|选择,vn|n|w|vn|n|w|n|vn|w|n|vn
安排车辆时应该考虑以下因素：车辆品牌的选择； 车辆吨位的选择 ；车辆容积的选择 ；车况的选择 ； 车辆货箱形式的选择 ;；综合因素的考虑,车辆品牌 车辆吨位 车辆容积 车况 货箱形式 综合因素,10,安排|车辆|时|应该|考虑|以下|因素|：|车辆|品牌|的|选择|；| |车辆|吨位|的|选择| |；|车辆|容积|的|选择| |；|车况|的|选择| |；| |车辆|货箱|形式|的|选择| |;|；|综合|因素|的|考虑,v|n|n|v|v|f|n|w|n|n|u|vn|w|w|n|n|u|vn|w|w|n|n|u|vn|w|w|n|u|vn|w|w|w|n|n|n|u|vn|w|w|w|vn|n|u|vn,车辆|品牌| |车辆|吨位| |车辆|容积| |车况| |货箱|形式| |综合|因素,n|n|w|n|n|w|n|n|w|n|w|n|n|w|vn|n
零担货物，是指一张货物运单（一批）托运的货物重量或容积不够装一车的货物（即不够整车运输条件）。,货物运单 重量或容积 一车 整车运输,10,零担|货物|，|是|指|一张|货物|运单|（|一批|）|托运|的|货物|重量|或|容积|不够|装|一|车|的|货物|（|即|不够|整车|运输|条件|）|。,n|n|w|v|v|m|n|n|w|m|w|v|u|n|n|c|n|ad|v|m|n|u|n|w|v|a|n|vn|n|w|w,货物|运单| |重量|或|容积| |一|车| |整车|运输,n|n|w|n|c|n|w|m|n|w|n|vn
零担货物，按运送速度不同分：一般货物运输、快件运输、特快专运。,一般货物运输 快件运输 特快专运,10,零担|货物|，|按|运送|速度|不同|分|：|一般|货物|运输|、|快件运输|、|特|快|专运|。,n|n|w|p|vn|n|a|n|w|a|n|vn|w|nz|w|d|a|vn|w,一般|货物|运输| |快件运输| |特|快|专运,ad|n|vn|w|nz|w|d|a|vn
一般货物运输：主要是指在运送速度上没有特殊的要求，只要满足常规运送的速度要求就可以达到托运人的意愿的运输方式。    ,运送速度 常规运送,10,一般|货物|运输|：|主要|是|指|在|运送|速度|上|没有|特殊|的|要求|，|只要|满足|常规|运送|的|速度|要求|就|可以|达到|托运|人|的|意愿|的|运输|方式|。| | | | ,ad|n|vn|w|ad|v|v|p|vn|n|f|v|a|u|n|w|c|v|n|v|u|n|n|d|v|v|vn|n|u|n|u|vn|n|w|w|w|w|w,运送|速度| |常规|运送,vn|n|w|n|v
特快专运：特快专运是指应托运人要求即托即运，在约定时间内运达。,托运人要求 即托即运 约定时间,10,特快|专运|：|特快|专运|是|指|应托运人|要求|即|托|即|运|，|在|约定|时间|内|运达|。,a|vn|w|a|vn|v|v|nz|v|d|v|d|v|w|p|vn|n|f|v|w,托运|人|要求| |即|托|即|运| |约定|时间,vn|n|n|w|v|v|d|v|w|vn|n
零担货物运输可以分为公路零担、铁路零担、航空零担三种。,公路零担 铁路零担 航空零担,10,零担|货物|运输|可以|分为|公路|零担|、|铁路|零担|、|航空|零担|三种|。,n|n|vn|v|v|n|n|w|n|n|w|n|n|m|w,公路|零担| |铁路|零担| |航空|零担,n|n|w|n|n|w|n|n
发展零担货物运输的基础条件包括： 建立零担货运网络； 加强仓储设施建设； 配备相应的装卸力量；组织零担货物联运业务,零担货运网络 仓储设施建设 装卸力量 零担货物联运,10,发展|零担|货物|运输|的|基础|条件|包括|：| |建立|零担|货运|网络|；| |加强|仓储|设施|建设|；| |配备|相应|的|装卸|力量|；|组织|零担|货物|联运|业务,vn|n|n|vn|u|n|n|v|w|w|v|n|n|n|w|w|v|vn|n|vn|w|w|v|v|u|vn|n|w|n|n|n|vn|n,零担|货运|网络| |仓储|设施|建设| |装卸|力量| |零担|货物|联运,n|n|n|w|vn|n|vn|w|vn|n|w|n|n|vn
航空货运单由托运人填写或以托运人的名义填写，并且是托运人与承运人在承运人航线上的运输合同证明。,托运人填写 运输合同证明,10,航空|货运单|由|托运|人|填写|或|以|托运|人|的|名义|填写|，|并且|是|托运人与承运人|在|承运|人航|线上|的|运输|合同|证明|。,n|n|p|vn|n|v|c|p|v|n|u|n|v|w|c|v|nz|p|v|n|s|u|vn|n|v|w,托运|人|填写| |运输|合同|证明,vn|n|v|w|vn|n|n
航空货物运输，是指利用飞机或飞行器进行运输的一种运输形式。,飞机 飞行器 运输,10,航空|货物|运输|，|是|指|利用|飞机|或|飞行器|进行|运输|的|一种|运输|形式|。,n|n|vn|w|v|v|v|n|c|n|v|vn|u|m|vn|n|w,飞机| |飞行器| |运输,n|w|n|w|vn
“在经济合理区域范围内，根据用户要求，对物品进行拣选、加工、包装、分割、组配等作业，并按时送达指定地点的物流活动。”是国家标准《物流术语》（GB/T18354－2006）对配送的定义。,拣选 加工 包装 分割 组配 按时送达 指定地点 物流活动,10,“|在|经济|合理|区域|范围|内|，|根据|用户|要求|，|对|物品|进行|拣选|、|加工|、|包装|、|分割|、|组配|等|作业|，|并|按时|送达|指定|地点|的|物流|活动|。|”|是|国家标准|《|物流术语|》|（|GB/T18354|－|2006|）|对|配送|的|定义|。,w|p|n|a|n|n|f|w|p|n|n|w|p|n|v|vn|w|vn|w|n|w|vn|w|vn|u|n|w|c|d|v|vn|n|u|n|n|w|w|v|n|w|nw|w|w|nz|w|t|w|p|v|u|n|w,拣选| |加工| |包装| |分割| |组配| |按时|送达| |指定|地点| |物流|活动,v|w|vn|w|n|w|vn|w|vn|w|d|v|w|vn|n|w|n|n
按配送节点不同，配送的种类可分为商店配送、仓库配送、配送中心配送。,仓库配送 商店配送 配送中心配送,10,按|配送|节点|不同|，|配送|的|种类|可|分为|商店|配送|、|仓库|配送|、|配送|中心|配送|。,p|vn|n|a|w|v|u|n|v|v|n|v|w|n|vn|w|vn|n|v|w,仓库|配送| |商店|配送| |配送|中心|配送,n|v|w|n|v|w|vn|n|v
按商品数量和特征种类，配送的种类可分为少品种大批量配送、多品种大批量配送、成套配送。,少品种大批量配送 多品种大批量配送 成套配送,10,按|商品|数量|和|特征|种类|，|配送|的|种类|可|分为|少|品种|大批量|配送|、|多|品种|大批量|配送|、|成套|配送|。,p|n|n|c|n|n|w|v|u|n|v|v|a|n|n|v|w|a|n|n|v|w|vd|v|w,少|品种|大批量|配送| |多|品种|大批量|配送| |成套|配送,a|n|n|v|w|a|n|n|v|w|vd|v
按配送时间和商品数量，配送的种类分为定时配送、定量配送、定时定量配送、定时定路线配送、即时配送。,定时配送 定量配送 定时定量配送 定时定路线配送 即时配送,10,按|配送|时间|和|商品|数量|，|配送|的|种类|分为|定时|配送|、|定量|配送|、|定时|定量|配送|、|定时定路线|配送|、|即时|配送|。,p|vn|n|c|n|n|w|v|u|n|v|vd|v|w|vd|v|w|vd|vd|v|w|nz|v|w|d|v|w,定时|配送| |定量|配送| |定时|定量|配送| |定时定路线|配送| |即时|配送,vd|v|w|vd|v|w|vd|vd|v|w|nz|v|w|d|v
按加工程度分类，配送的种类分为加工配送、集疏配送。,加工配送 集疏配送,10,按|加工|程度|分类|，|配送|的|种类|分为|加工|配送|、|集疏|配送|。,p|vn|n|vn|w|v|u|n|v|vn|vn|w|ad|v|w,加工|配送| |集疏|配送,vn|vn|w|ad|v
按经营形式分类，配送的种类分为销售配送、供应配送。,销售配送 供应配送,10,按|经营|形式|分类|，|配送|的|种类|分为|销售|配送|、|供应|配送|。,p|vn|n|vn|w|v|u|n|v|vn|vn|w|vn|vn|w,销售|配送| |供应|配送,vn|vn|w|vn|vn
按配送专业化程度分类，配送的种类分为综合配送、专业配送。,综合配送 专业配送,10,按|配送|专业化|程度|分类|，|配送|的|种类|分为|综合|配送|、|专业|配送|。,p|vn|vn|n|vn|w|v|u|n|v|vd|v|w|n|v|w,综合|配送| |专业|配送,vd|v|w|n|v
成套配送的意思是按生产企业的需求，将所需的物资或配套产品装备齐全后直接运输到生产厂商的形式。,物资 配套产品 直接运输 生产厂商,10,成套|配送|的|意思|是|按|生产|企业|的|需求|，|将|所需|的|物资|或|配套|产品|装备|齐全|后|直接|运输|到|生产|厂商|的|形式|。,vd|v|u|n|v|p|vn|n|u|n|w|d|v|u|n|c|vn|n|n|a|f|ad|v|v|vn|n|u|n|w,物资| |配套|产品| |直接|运输| |生产|厂商,n|w|vn|n|w|ad|v|w|vn|n
运输与配送的互补产生的效果：提高了供应保证程度；完善了运输系统；提高了末端物流的经济效益；消除或减少交叉输送；实现低库存或零库存；简化手续，方便用户。,运输系统 交叉输送 末端物流 低库存 零库存,10,运输|与|配送|的|互补|产生|的|效果|：|提高|了|供应|保证|程度|；|完善|了|运输|系统|；|提高|了|末端|物流|的|经济效益|；|消除|或|减少|交叉|输送|；|实现|低|库存|或|零库存|；|简化|手续|，|方便|用户|。,vn|c|vn|u|vn|v|u|n|w|v|u|vn|vn|n|w|v|u|vn|n|w|v|u|n|n|u|n|w|v|c|v|vn|vn|w|v|a|n|c|n|w|v|n|w|v|n|w,运输|系统| |交叉|输送| |末端|物流| |低|库存| |零库存,vn|n|w|vd|v|w|n|n|w|a|n|w|n
